,method,seed,k,epoch,train_test,tp,tn,fp,fn
5963,original,4,10,182,test,89,84,9,4
5964,original,4,10,183,train,2128,2763,286,921
5965,original,4,10,183,test,89,84,9,4
5966,original,4,10,184,train,2138,2749,300,911
5967,original,4,10,184,test,89,84,9,4
5968,original,4,10,185,train,2128,2763,286,921
5969,original,4,10,185,test,89,84,9,4
5970,original,4,10,186,train,2138,2749,300,911
5971,original,4,10,186,test,89,84,9,4
5972,original,4,10,187,train,2128,2763,286,921
5973,original,4,10,187,test,89,84,9,4
5974,original,4,10,188,train,2138,2749,300,911
5975,original,4,10,188,test,89,84,9,4
5976,original,4,10,189,train,2128,2763,286,921
5977,original,4,10,189,test,89,84,9,4
5978,original,4,10,190,train,2139,2749,300,910
5979,original,4,10,190,test,89,84,9,4
5980,original,4,10,191,train,2128,2763,286,921
5981,original,4,10,191,test,89,84,9,4
5982,original,4,10,192,train,2139,2749,300,910
5983,original,4,10,192,test,89,84,9,4
5984,original,4,10,193,train,2128,2763,286,921
5985,original,4,10,193,test,89,84,9,4
5986,original,4,10,194,train,2139,2749,300,910
5987,original,4,10,194,test,89,84,9,4
5988,original,4,10,195,train,2128,2763,286,921
5989,original,4,10,195,test,89,84,9,4
5990,original,4,10,196,train,2141,2749,300,908
5991,original,4,10,196,test,89,84,9,4
5992,original,4,10,197,train,2128,2764,285,921
5993,original,4,10,197,test,89,84,9,4
5994,original,4,10,198,train,2141,2749,300,908
5995,original,4,10,198,test,89,84,9,4
5996,original,4,10,199,train,2128,2764,285,921
5997,original,4,10,199,test,89,84,9,4
5998,original,4,10,200,train,2141,2749,300,908
5999,original,4,10,200,test,89,84,9,4
6000,original,4,10,201,train,2128,2765,284,921
6001,original,4,10,201,test,89,84,9,4
6002,original,4,10,202,train,2141,2749,300,908
6003,original,4,10,202,test,89,84,9,4
6004,original,4,10,203,train,2128,2765,284,921
6005,original,4,10,203,test,89,84,9,4
6006,original,4,10,204,train,2141,2750,299,908
6007,original,4,10,204,test,89,84,9,4
6008,original,4,10,205,train,2128,2765,284,921
6009,original,4,10,205,test,89,84,9,4
6010,original,4,10,206,train,2141,2750,299,908
6011,original,4,10,206,test,89,84,9,4
6012,original,4,10,207,train,2128,2765,284,921
6013,original,4,10,207,test,89,84,9,4
6014,original,4,10,208,train,2141,2750,299,908
6015,original,4,10,208,test,89,84,9,4
6016,original,4,10,209,train,2126,2765,284,923
6017,original,4,10,209,test,89,84,9,4
6018,original,4,10,210,train,2142,2750,299,907
6019,original,4,10,210,test,89,84,9,4
6020,original,4,10,211,train,2126,2765,284,923
6021,original,4,10,211,test,89,84,9,4
6022,original,4,10,212,train,2143,2749,300,906
6023,original,4,10,212,test,89,84,9,4
6024,original,4,10,213,train,2126,2765,284,923
6025,original,4,10,213,test,89,84,9,4
6026,original,4,10,214,train,2143,2749,300,906
6027,original,4,10,214,test,89,84,9,4
6028,original,4,10,215,train,2127,2765,284,922
6029,original,4,10,215,test,89,84,9,4
6030,original,4,10,216,train,2143,2749,300,906
6031,original,4,10,216,test,89,84,9,4
6032,original,4,10,217,train,2127,2765,284,922
6033,original,4,10,217,test,89,84,9,4
6034,original,4,10,218,train,2144,2749,300,905
6035,original,4,10,218,test,89,84,9,4
6036,original,4,10,219,train,2127,2765,284,922
6037,original,4,10,219,test,89,84,9,4
6038,original,4,10,220,train,2144,2749,300,905
6039,original,4,10,220,test,89,84,9,4
6040,original,4,10,221,train,2127,2765,284,922
6041,original,4,10,221,test,89,84,9,4
6042,original,4,10,222,train,2144,2749,300,905
6043,original,4,10,222,test,89,84,9,4
6044,original,4,10,223,train,2127,2765,284,922
6045,original,4,10,223,test,89,84,9,4
6046,original,4,10,224,train,2144,2749,300,905
6047,original,4,10,224,test,89,84,9,4
6048,original,4,10,225,train,2127,2765,284,922
6049,original,4,10,225,test,89,84,9,4
6050,original,4,10,226,train,2145,2749,300,904
6051,original,4,10,226,test,89,84,9,4
6052,original,4,10,227,train,2127,2765,284,922
6053,original,4,10,227,test,89,84,9,4
6054,original,4,10,228,train,2145,2749,300,904
6055,original,4,10,228,test,89,84,9,4
6056,original,4,10,229,train,2127,2765,284,922
6057,original,4,10,229,test,89,84,9,4
6058,original,4,10,230,train,2145,2749,300,904
6059,original,4,10,230,test,89,84,9,4
6060,original,4,10,231,train,2127,2765,284,922
6061,original,4,10,231,test,89,84,9,4
6062,original,4,10,232,train,2145,2750,299,904
6063,original,4,10,232,test,89,84,9,4
6064,original,4,10,233,train,2127,2765,284,922
6065,original,4,10,233,test,89,84,9,4
6066,original,4,10,234,train,2145,2750,299,904
6067,original,4,10,234,test,89,84,9,4
6068,original,4,10,235,train,2127,2765,284,922
6069,original,4,10,235,test,89,84,9,4
6070,original,4,10,236,train,2145,2750,299,904
6071,original,4,10,236,test,89,84,9,4
6072,original,4,10,237,train,2127,2765,284,922
6073,original,4,10,237,test,89,84,9,4
6074,original,4,10,238,train,2147,2750,299,902
6075,original,4,10,238,test,89,84,9,4
6076,original,4,10,239,train,2127,2765,284,922
6077,original,4,10,239,test,89,84,9,4
6078,original,4,10,240,train,2147,2750,299,902
6079,original,4,10,240,test,89,84,9,4
6080,original,4,10,241,train,2127,2765,284,922
6081,original,4,10,241,test,89,84,9,4
6082,original,4,10,242,train,2147,2750,299,902
6083,original,4,10,242,test,89,84,9,4
6084,original,4,10,243,train,2127,2765,284,922
6085,original,4,10,243,test,89,84,9,4
6086,original,4,10,244,train,2147,2751,298,902
6087,original,4,10,244,test,89,84,9,4
6088,original,4,10,245,train,2127,2765,284,922
6089,original,4,10,245,test,89,84,9,4
6090,original,4,10,246,train,2147,2751,298,902
6091,original,4,10,246,test,89,84,9,4
6092,original,4,10,247,train,2127,2765,284,922
6093,original,4,10,247,test,89,84,9,4
6094,original,4,10,248,train,2147,2751,298,902
6095,original,4,10,248,test,89,84,9,4
6096,original,4,10,249,train,2127,2765,284,922
6097,original,4,10,249,test,89,84,9,4
6098,original,4,10,250,train,2147,2751,298,902
6099,original,4,10,250,test,89,84,9,4
6100,original,4,10,251,train,2127,2765,284,922
6101,original,4,10,251,test,89,84,9,4
6102,original,4,10,252,train,2147,2751,298,902
6103,original,4,10,252,test,89,84,9,4
6104,original,4,10,253,train,2127,2765,284,922
6105,original,4,10,253,test,89,84,9,4
6106,original,4,10,254,train,2147,2752,297,902
6107,original,4,10,254,test,89,84,9,4
6108,original,4,10,255,train,2127,2765,284,922
6109,original,4,10,255,test,89,84,9,4
6110,original,4,10,256,train,2147,2752,297,902
6111,original,4,10,256,test,89,84,9,4
6112,original,4,10,257,train,2127,2765,284,922
6113,original,4,10,257,test,89,84,9,4
6114,original,4,10,258,train,2147,2752,297,902
6115,original,4,10,258,test,89,84,9,4
6116,original,4,10,259,train,2126,2765,284,923
6117,original,4,10,259,test,89,84,9,4
6118,original,4,10,260,train,2147,2752,297,902
6119,original,4,10,260,test,89,84,9,4
6120,original,4,10,261,train,2126,2765,284,923
6121,original,4,10,261,test,89,84,9,4
6122,original,4,10,262,train,2147,2752,297,902
6123,original,4,10,262,test,89,84,9,4
6124,original,4,10,263,train,2126,2765,284,923
6125,original,4,10,263,test,89,84,9,4
6126,original,4,10,264,train,2147,2752,297,902
6127,original,4,10,264,test,89,84,9,4
6128,original,4,10,265,train,2126,2765,284,923
6129,original,4,10,265,test,89,84,9,4
6130,original,4,10,266,train,2148,2752,297,901
6131,original,4,10,266,test,89,84,9,4
6132,original,4,10,267,train,2126,2765,284,923
6133,original,4,10,267,test,89,84,9,4
6134,original,4,10,268,train,2148,2752,297,901
6135,original,4,10,268,test,89,84,9,4
6136,original,4,10,269,train,2126,2765,284,923
6137,original,4,10,269,test,89,84,9,4
6138,original,4,10,270,train,2148,2752,297,901
6139,original,4,10,270,test,89,84,9,4
6140,original,4,10,271,train,2126,2766,283,923
6141,original,4,10,271,test,89,84,9,4
6142,original,4,10,272,train,2148,2752,297,901
6143,original,4,10,272,test,89,84,9,4
6144,original,4,10,273,train,2126,2766,283,923
6145,original,4,10,273,test,89,84,9,4
6146,original,4,10,274,train,2148,2752,297,901
6147,original,4,10,274,test,89,84,9,4
6148,original,4,10,275,train,2126,2766,283,923
6149,original,4,10,275,test,89,84,9,4
6150,original,4,10,276,train,2149,2752,297,900
6151,original,4,10,276,test,89,84,9,4
6152,original,4,10,277,train,2126,2766,283,923
6153,original,4,10,277,test,89,84,9,4
6154,original,4,10,278,train,2149,2752,297,900
6155,original,4,10,278,test,89,84,9,4
6156,original,4,10,279,train,2126,2766,283,923
6157,original,4,10,279,test,89,84,9,4
6158,original,4,10,280,train,2149,2752,297,900
6159,original,4,10,280,test,89,84,9,4
6160,original,4,10,281,train,2126,2767,282,923
6161,original,4,10,281,test,89,84,9,4
6162,original,4,10,282,train,2149,2752,297,900
6163,original,4,10,282,test,89,84,9,4
6164,original,4,10,283,train,2126,2767,282,923
6165,original,4,10,283,test,89,84,9,4
6166,original,4,10,284,train,2149,2752,297,900
6167,original,4,10,284,test,89,84,9,4
6168,original,4,10,285,train,2126,2766,283,923
6169,original,4,10,285,test,89,84,9,4
6170,original,4,10,286,train,2149,2753,296,900
6171,original,4,10,286,test,89,84,9,4
6172,original,4,10,287,train,2126,2767,282,923
6173,original,4,10,287,test,89,84,9,4
6174,original,4,10,288,train,2149,2753,296,900
6175,original,4,10,288,test,89,84,9,4
6176,original,4,10,289,train,2126,2767,282,923
6177,original,4,10,289,test,89,84,9,4
6178,original,4,10,290,train,2149,2753,296,900
6179,original,4,10,290,test,89,84,9,4
6180,original,4,10,291,train,2126,2767,282,923
6181,original,4,10,291,test,89,84,9,4
6182,original,4,10,292,train,2149,2753,296,900
6183,original,4,10,292,test,89,84,9,4
6184,original,4,10,293,train,2126,2767,282,923
6185,original,4,10,293,test,89,84,9,4
6186,original,4,10,294,train,2149,2753,296,900
6187,original,4,10,294,test,89,84,9,4
6188,original,4,10,295,train,2126,2767,282,923
6189,original,4,10,295,test,89,84,9,4
6190,original,4,10,296,train,2149,2753,296,900
6191,original,4,10,296,test,89,84,9,4
6192,original,4,10,297,train,2126,2767,282,923
6193,original,4,10,297,test,89,84,9,4
6194,original,4,10,298,train,2149,2753,296,900
6195,original,4,10,298,test,89,84,9,4
6196,original,4,10,299,train,2126,2767,282,923
6197,original,4,10,299,test,89,84,9,4
6198,original,4,10,300,train,2150,2753,296,899
6199,original,4,10,300,test,89,84,9,4
6200,original,4,10,301,train,2126,2767,282,923
6201,original,4,10,301,test,89,84,9,4
6202,original,4,10,302,train,2150,2753,296,899
6203,original,4,10,302,test,89,84,9,4
6204,original,4,10,303,train,2126,2767,282,923
6205,original,4,10,303,test,89,84,9,4
6206,original,4,10,304,train,2150,2753,296,899
6207,original,4,10,304,test,89,84,9,4
6208,original,4,10,305,train,2126,2767,282,923
6209,original,4,10,305,test,89,84,9,4
6210,original,4,10,306,train,2151,2753,296,898
6211,original,4,10,306,test,89,84,9,4
6212,original,4,10,307,train,2126,2767,282,923
6213,original,4,10,307,test,89,84,9,4
6214,original,4,10,308,train,2151,2753,296,898
6215,original,4,10,308,test,89,84,9,4
6216,original,4,10,309,train,2127,2767,282,922
6217,original,4,10,309,test,89,84,9,4
6218,original,4,10,310,train,2151,2753,296,898
6219,original,4,10,310,test,89,84,9,4
6220,original,4,10,311,train,2127,2767,282,922
6221,original,4,10,311,test,89,84,9,4
6222,original,4,10,312,train,2149,2753,296,900
6223,original,4,10,312,test,89,84,9,4
6224,original,4,10,313,train,2127,2767,282,922
6225,original,4,10,313,test,89,84,9,4
6226,original,4,10,314,train,2149,2753,296,900
6227,original,4,10,314,test,89,84,9,4
6228,original,4,10,315,train,2127,2768,281,922
6229,original,4,10,315,test,89,84,9,4
6230,original,4,10,316,train,2149,2753,296,900
6231,original,4,10,316,test,89,84,9,4
6232,original,4,10,317,train,2127,2768,281,922
6233,original,4,10,317,test,89,84,9,4
6234,original,4,10,318,train,2149,2753,296,900
6235,original,4,10,318,test,89,84,9,4
6236,original,4,10,319,train,2127,2768,281,922
6237,original,4,10,319,test,89,84,9,4
6238,original,4,10,320,train,2149,2753,296,900
6239,original,4,10,320,test,89,84,9,4
6240,original,4,10,321,train,2127,2768,281,922
6241,original,4,10,321,test,89,84,9,4
6242,original,4,10,322,train,2149,2753,296,900
6243,original,4,10,322,test,89,84,9,4
6244,original,4,10,323,train,2127,2769,280,922
6245,original,4,10,323,test,89,84,9,4
6246,original,4,10,324,train,2149,2753,296,900
6247,original,4,10,324,test,89,84,9,4
6248,original,4,10,325,train,2127,2769,280,922
6249,original,4,10,325,test,89,84,9,4
6250,original,4,10,326,train,2149,2754,295,900
6251,original,4,10,326,test,89,84,9,4
6252,original,4,10,327,train,2126,2769,280,923
6253,original,4,10,327,test,89,84,9,4
6254,original,4,10,328,train,2149,2754,295,900
6255,original,4,10,328,test,89,84,9,4
6256,original,4,10,329,train,2126,2769,280,923
6257,original,4,10,329,test,89,84,9,4
6258,original,4,10,330,train,2149,2754,295,900
6259,original,4,10,330,test,89,84,9,4
6260,original,4,10,331,train,2126,2769,280,923
6261,original,4,10,331,test,89,84,9,4
6262,original,4,10,332,train,2149,2754,295,900
6263,original,4,10,332,test,89,84,9,4
6264,original,4,10,333,train,2126,2769,280,923
6265,original,4,10,333,test,89,84,9,4
6266,original,4,10,334,train,2149,2754,295,900
6267,original,4,10,334,test,89,84,9,4
6268,original,4,10,335,train,2127,2769,280,922
6269,original,4,10,335,test,89,84,9,4
6270,original,4,10,336,train,2149,2754,295,900
6271,original,4,10,336,test,89,84,9,4
6272,original,4,10,337,train,2127,2769,280,922
6273,original,4,10,337,test,89,84,9,4
6274,original,4,10,338,train,2149,2754,295,900
6275,original,4,10,338,test,89,84,9,4
6276,original,4,10,339,train,2127,2769,280,922
6277,original,4,10,339,test,89,84,9,4
6278,original,4,10,340,train,2149,2754,295,900
6279,original,4,10,340,test,89,84,9,4
6280,original,4,10,341,train,2127,2769,280,922
6281,original,4,10,341,test,89,84,9,4
6282,original,4,10,342,train,2149,2754,295,900
6283,original,4,10,342,test,89,84,9,4
6284,original,4,10,343,train,2127,2769,280,922
6285,original,4,10,343,test,89,84,9,4
6286,original,4,10,344,train,2149,2754,295,900
6287,original,4,10,344,test,89,84,9,4
6288,original,4,10,345,train,2129,2769,280,920
6289,original,4,10,345,test,89,84,9,4
6290,original,4,10,346,train,2149,2754,295,900
6291,original,4,10,346,test,89,84,9,4
6292,original,4,10,347,train,2129,2769,280,920
6293,original,4,10,347,test,89,84,9,4
6294,original,4,10,348,train,2149,2754,295,900
6295,original,4,10,348,test,89,84,9,4
6296,original,4,10,349,train,2130,2769,280,919
6297,original,4,10,349,test,89,84,9,4
6298,original,4,10,350,train,2149,2754,295,900
6299,original,4,10,350,test,89,84,9,4
6300,original,4,10,351,train,2130,2769,280,919
6301,original,4,10,351,test,89,84,9,4
6302,original,4,10,352,train,2149,2755,294,900
6303,original,4,10,352,test,89,84,9,4
6304,original,4,10,353,train,2130,2769,280,919
6305,original,4,10,353,test,89,84,9,4
6306,original,4,10,354,train,2149,2755,294,900
6307,original,4,10,354,test,89,84,9,4
6308,original,4,10,355,train,2130,2770,279,919
6309,original,4,10,355,test,89,84,9,4
6310,original,4,10,356,train,2149,2755,294,900
6311,original,4,10,356,test,89,84,9,4
6312,original,4,10,357,train,2130,2770,279,919
6313,original,4,10,357,test,89,84,9,4
6314,original,4,10,358,train,2149,2755,294,900
6315,original,4,10,358,test,89,84,9,4
6316,original,4,10,359,train,2130,2770,279,919
6317,original,4,10,359,test,89,84,9,4
6318,original,4,10,360,train,2151,2755,294,898
6319,original,4,10,360,test,89,84,9,4
6320,original,4,10,361,train,2129,2770,279,920
6321,original,4,10,361,test,89,84,9,4
6322,original,4,10,362,train,2151,2756,293,898
6323,original,4,10,362,test,89,84,9,4
6324,original,4,10,363,train,2129,2770,279,920
6325,original,4,10,363,test,89,84,9,4
6326,original,4,10,364,train,2151,2756,293,898
6327,original,4,10,364,test,89,84,9,4
6328,original,4,10,365,train,2129,2770,279,920
6329,original,4,10,365,test,89,84,9,4
6330,original,4,10,366,train,2151,2756,293,898
6331,original,4,10,366,test,89,84,9,4
6332,original,4,10,367,train,2129,2770,279,920
6333,original,4,10,367,test,89,84,9,4
6334,original,4,10,368,train,2150,2756,293,899
6335,original,4,10,368,test,89,84,9,4
6336,original,4,10,369,train,2129,2770,279,920
6337,original,4,10,369,test,89,84,9,4
6338,original,4,10,370,train,2150,2756,293,899
6339,original,4,10,370,test,89,84,9,4
6340,original,4,10,371,train,2129,2770,279,920
6341,original,4,10,371,test,89,84,9,4
6342,original,4,10,372,train,2150,2757,292,899
6343,original,4,10,372,test,89,84,9,4
6344,original,4,10,373,train,2129,2771,278,920
6345,original,4,10,373,test,89,84,9,4
6346,original,4,10,374,train,2150,2756,293,899
6347,original,4,10,374,test,89,84,9,4
6348,original,4,10,375,train,2129,2771,278,920
6349,original,4,10,375,test,89,84,9,4
6350,original,4,10,376,train,2150,2756,293,899
6351,original,4,10,376,test,89,84,9,4
6352,original,4,10,377,train,2130,2771,278,919
6353,original,4,10,377,test,89,84,9,4
6354,original,4,10,378,train,2150,2756,293,899
6355,original,4,10,378,test,89,84,9,4
6356,original,4,10,379,train,2131,2772,277,918
6357,original,4,10,379,test,89,84,9,4
6358,original,4,10,380,train,2150,2756,293,899
6359,original,4,10,380,test,89,84,9,4
6360,original,4,10,381,train,2131,2772,277,918
6361,original,4,10,381,test,89,84,9,4
6362,original,4,10,382,train,2150,2756,293,899
6363,original,4,10,382,test,89,84,9,4
6364,original,4,10,383,train,2131,2772,277,918
6365,original,4,10,383,test,89,84,9,4
6366,original,4,10,384,train,2150,2756,293,899
6367,original,4,10,384,test,89,84,9,4
6368,original,4,10,385,train,2131,2773,276,918
6369,original,4,10,385,test,89,84,9,4
6370,original,4,10,386,train,2150,2756,293,899
6371,original,4,10,386,test,89,84,9,4
6372,original,4,10,387,train,2131,2773,276,918
6373,original,4,10,387,test,89,84,9,4
6374,original,4,10,388,train,2150,2756,293,899
6375,original,4,10,388,test,89,84,9,4
6376,original,4,10,389,train,2131,2773,276,918
6377,original,4,10,389,test,89,84,9,4
6378,original,4,10,390,train,2150,2756,293,899
6379,original,4,10,390,test,89,84,9,4
6380,original,4,10,391,train,2131,2774,275,918
6381,original,4,10,391,test,89,84,9,4
6382,original,4,10,392,train,2150,2756,293,899
6383,original,4,10,392,test,89,84,9,4
6384,original,4,10,393,train,2131,2773,276,918
6385,original,4,10,393,test,89,84,9,4
6386,original,4,10,394,train,2150,2756,293,899
6387,original,4,10,394,test,89,84,9,4
6388,original,4,10,395,train,2131,2773,276,918
6389,original,4,10,395,test,89,84,9,4
6390,original,4,10,396,train,2150,2756,293,899
6391,original,4,10,396,test,89,84,9,4
6392,original,4,10,397,train,2131,2773,276,918
6393,original,4,10,397,test,89,84,9,4
6394,original,4,10,398,train,2150,2757,292,899
6395,original,4,10,398,test,89,84,9,4
6396,original,4,10,399,train,2131,2773,276,918
6397,original,4,10,399,test,89,84,9,4
6398,original,4,10,400,train,2150,2757,292,899
6399,original,4,10,400,test,89,84,9,4
6400,original,4,10,1,train,3049,0,3049,0
6401,original,4,10,1,test,93,0,93,0
6402,original,4,10,2,train,3049,0,3049,0
6403,original,4,10,2,test,93,0,93,0
6404,original,4,10,3,train,3049,0,3049,0
6405,original,4,10,3,test,93,0,93,0
6406,original,4,10,4,train,3049,0,3049,0
6407,original,4,10,4,test,93,0,93,0
6408,original,4,10,5,train,3049,0,3049,0
6409,original,4,10,5,test,93,0,93,0
6410,original,4,10,6,train,3049,0,3049,0
6411,original,4,10,6,test,93,0,93,0
6412,original,4,10,7,train,3049,0,3049,0
6413,original,4,10,7,test,93,0,93,0
6414,original,4,10,8,train,3049,0,3049,0
6415,original,4,10,8,test,93,0,93,0
6416,original,4,10,9,train,3049,0,3049,0
6417,original,4,10,9,test,93,0,93,0
6418,original,4,10,10,train,3049,0,3049,0
6419,original,4,10,10,test,93,0,93,0
6420,original,4,10,11,train,3049,0,3049,0
6421,original,4,10,11,test,93,0,93,0
6422,original,4,10,12,train,3049,0,3049,0
6423,original,4,10,12,test,93,0,93,0
6424,original,4,10,13,train,3049,0,3049,0
6425,original,4,10,13,test,93,0,93,0
6426,original,4,10,14,train,3049,0,3049,0
6427,original,4,10,14,test,93,0,93,0
6428,original,4,10,15,train,3049,0,3049,0
6429,original,4,10,15,test,93,0,93,0
6430,original,4,10,16,train,3049,0,3049,0
6431,original,4,10,16,test,93,0,93,0
6432,original,4,10,17,train,3049,0,3049,0
6433,original,4,10,17,test,93,0,93,0
6434,original,4,10,18,train,3049,0,3049,0
6435,original,4,10,18,test,93,0,93,0
6436,original,4,10,19,train,3049,0,3049,0
6437,original,4,10,19,test,93,0,93,0
6438,original,4,10,20,train,3049,0,3049,0
6439,original,4,10,20,test,93,0,93,0
6440,original,4,10,21,train,3049,0,3049,0
6441,original,4,10,21,test,93,0,93,0
6442,original,4,10,22,train,3046,28,3021,3
6443,original,4,10,22,test,93,1,92,0
6444,original,4,10,23,train,3041,90,2959,8
6445,original,4,10,23,test,93,3,90,0
6446,original,4,10,24,train,3037,128,2921,12
6447,original,4,10,24,test,93,6,87,0
6448,original,4,10,25,train,3027,162,2887,22
6449,original,4,10,25,test,93,6,87,0
6450,original,4,10,26,train,3017,186,2863,32
6451,original,4,10,26,test,93,8,85,0
6452,original,4,10,27,train,2998,245,2804,51
6453,original,4,10,27,test,93,9,84,0
6454,original,4,10,28,train,2971,378,2671,78
6455,original,4,10,28,test,93,14,79,0
6456,original,4,10,29,train,2919,584,2465,130
6457,original,4,10,29,test,93,22,71,0
6458,original,4,10,30,train,2876,854,2195,173
6459,original,4,10,30,test,93,29,64,0
6460,original,4,10,31,train,2820,1075,1974,229
6461,original,4,10,31,test,93,37,56,0
6462,original,4,10,32,train,2757,1323,1726,292
6463,original,4,10,32,test,93,41,52,0
6464,original,4,10,33,train,2725,1518,1531,324
6465,original,4,10,33,test,93,51,42,0
6466,original,4,10,34,train,2673,1708,1341,376
6467,original,4,10,34,test,93,54,39,0
6468,original,4,10,35,train,2635,1866,1183,414
6469,original,4,10,35,test,93,60,33,0
6470,original,4,10,36,train,2605,2002,1047,444
6471,original,4,10,36,test,93,65,28,0
6472,original,4,10,37,train,2575,2101,948,474
6473,original,4,10,37,test,93,70,23,0
6474,original,4,10,38,train,2549,2191,858,500
6475,original,4,10,38,test,93,70,23,0
6476,original,4,10,39,train,2516,2272,777,533
6477,original,4,10,39,test,92,76,17,1
6478,original,4,10,40,train,2490,2336,713,559
6479,original,4,10,40,test,92,77,16,1
6480,original,4,10,41,train,2464,2392,657,585
6481,original,4,10,41,test,92,78,15,1
6482,original,4,10,42,train,2446,2445,604,603
6483,original,4,10,42,test,92,78,15,1
6484,original,4,10,43,train,2422,2484,565,627
6485,original,4,10,43,test,92,79,14,1
6486,original,4,10,44,train,2396,2526,523,653
6487,original,4,10,44,test,92,79,14,1
6488,original,4,10,45,train,2384,2551,498,665
6489,original,4,10,45,test,92,81,12,1
6490,original,4,10,46,train,2359,2582,467,690
6491,original,4,10,46,test,92,81,12,1
6492,original,4,10,47,train,2328,2614,435,721
6493,original,4,10,47,test,92,81,12,1
6494,original,4,10,48,train,2305,2635,414,744
6495,original,4,10,48,test,91,82,11,2
6496,original,4,10,49,train,2285,2660,389,764
6497,original,4,10,49,test,90,82,11,3
6498,original,4,10,50,train,2258,2678,371,791
6499,original,4,10,50,test,90,83,10,3
6500,original,4,10,51,train,2244,2698,351,805
6501,original,4,10,51,test,90,83,10,3
6502,original,4,10,52,train,2217,2717,332,832
6503,original,4,10,52,test,89,84,9,4
6504,original,4,10,53,train,2211,2732,317,838
6505,original,4,10,53,test,89,84,9,4
6506,original,4,10,54,train,2196,2752,297,853
6507,original,4,10,54,test,89,84,9,4
6508,original,4,10,55,train,2181,2763,286,868
6509,original,4,10,55,test,89,85,8,4
6510,original,4,10,56,train,2166,2776,273,883
6511,original,4,10,56,test,89,85,8,4
6512,original,4,10,57,train,2147,2786,263,902
6513,original,4,10,57,test,88,86,7,5
6514,original,4,10,58,train,2129,2796,253,920
6515,original,4,10,58,test,88,87,6,5
6516,original,4,10,59,train,2111,2808,241,938
6517,original,4,10,59,test,88,87,6,5
6518,original,4,10,60,train,2092,2819,230,957
6519,original,4,10,60,test,88,87,6,5
6520,original,4,10,61,train,2081,2825,224,968
6521,original,4,10,61,test,88,87,6,5
6522,original,4,10,62,train,2072,2833,216,977
6523,original,4,10,62,test,88,87,6,5
6524,original,4,10,63,train,2058,2838,211,991
6525,original,4,10,63,test,87,87,6,6
6526,original,4,10,64,train,2049,2843,206,1000
6527,original,4,10,64,test,87,87,6,6
6528,original,4,10,65,train,2025,2850,199,1024
6529,original,4,10,65,test,87,87,6,6
6530,original,4,10,66,train,2017,2861,188,1032
6531,original,4,10,66,test,87,89,4,6
6532,original,4,10,67,train,2014,2867,182,1035
6533,original,4,10,67,test,87,89,4,6
6534,original,4,10,68,train,2005,2868,181,1044
6535,original,4,10,68,test,87,89,4,6
6536,original,4,10,69,train,1998,2870,179,1051
6537,original,4,10,69,test,87,89,4,6
6538,original,4,10,70,train,1987,2874,175,1062
6539,original,4,10,70,test,87,89,4,6
6540,original,4,10,71,train,1983,2879,170,1066
6541,original,4,10,71,test,87,89,4,6
6542,original,4,10,72,train,1970,2880,169,1079
6543,original,4,10,72,test,86,89,4,7
6544,original,4,10,73,train,1964,2883,166,1085
6545,original,4,10,73,test,86,89,4,7
6546,original,4,10,74,train,1960,2887,162,1089
6547,original,4,10,74,test,86,90,3,7
6548,original,4,10,75,train,1952,2891,158,1097
6549,original,4,10,75,test,86,90,3,7
6550,original,4,10,76,train,1942,2894,155,1107
6551,original,4,10,76,test,86,90,3,7
6552,original,4,10,77,train,1935,2895,154,1114
6553,original,4,10,77,test,85,90,3,8
6554,original,4,10,78,train,1932,2897,152,1117
6555,original,4,10,78,test,85,90,3,8
6556,original,4,10,79,train,1930,2901,148,1119
6557,original,4,10,79,test,85,90,3,8
6558,original,4,10,80,train,1925,2904,145,1124
6559,original,4,10,80,test,84,90,3,9
6560,original,4,10,81,train,1923,2906,143,1126
6561,original,4,10,81,test,84,90,3,9
6562,original,4,10,82,train,1921,2907,142,1128
6563,original,4,10,82,test,84,90,3,9
6564,original,4,10,83,train,1919,2907,142,1130
6565,original,4,10,83,test,84,90,3,9
6566,original,4,10,84,train,1915,2909,140,1134
6567,original,4,10,84,test,84,90,3,9
6568,original,4,10,85,train,1914,2909,140,1135
6569,original,4,10,85,test,84,90,3,9
6570,original,4,10,86,train,1913,2911,138,1136
6571,original,4,10,86,test,83,90,3,10
6572,original,4,10,87,train,1910,2911,138,1139
6573,original,4,10,87,test,83,90,3,10
6574,original,4,10,88,train,1907,2912,137,1142
6575,original,4,10,88,test,83,90,3,10
6576,original,4,10,89,train,1907,2914,135,1142
6577,original,4,10,89,test,83,90,3,10
6578,original,4,10,90,train,1906,2915,134,1143
6579,original,4,10,90,test,83,90,3,10
6580,original,4,10,91,train,1904,2915,134,1145
6581,original,4,10,91,test,83,90,3,10
6582,original,4,10,92,train,1904,2915,134,1145
6583,original,4,10,92,test,83,90,3,10
6584,original,4,10,93,train,1904,2915,134,1145
6585,original,4,10,93,test,83,90,3,10
6586,original,4,10,94,train,1904,2915,134,1145
6587,original,4,10,94,test,83,90,3,10
6588,original,4,10,95,train,1906,2915,134,1143
6589,original,4,10,95,test,83,90,3,10
6590,original,4,10,96,train,1907,2913,136,1142
6591,original,4,10,96,test,83,90,3,10
6592,original,4,10,97,train,1907,2912,137,1142
6593,original,4,10,97,test,83,90,3,10
6594,original,4,10,98,train,1910,2911,138,1139
6595,original,4,10,98,test,83,90,3,10
